Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
4372283,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,,,,,,,9.7,9.7,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sri Lanka
4391773,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,0.9,0.93,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Syrian Arab Republic
4503258,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bhutan
4548884,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Jordan
4602073,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Burkina Faso
4628218,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,United Arab Emirates
4642251,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2020,,,,,,,6.5,6.5,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Australia
4650423,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,6.3,6.3,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Hungary
4721294,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,6.1,6.1,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Slovakia
4728521,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2020,,,,,,,12.4,12.4,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bangladesh
4747874,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Türkiye
4773980,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kuwait
4788590,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mozambique
4808824,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Tunisia
4814578,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,3.6,3.6,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Italy
4814747,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Zimbabwe
4854307,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,2.6,2.6,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Cyprus
4872791,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TJK,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Tajikistan
4893114,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,8.1,8.1,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Cuba
4926377,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Malta
4986626,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Somalia
5006604,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.0,1.0,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Chile
5011282,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,,,,,,,3.4,3.4,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Nepal
5051062,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.9,1.9,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Slovenia
5204017,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Chad
5283881,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Türkiye
5376083,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Peru
5434824,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Burundi
5455780,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Cyprus
5516175,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,5.7,5.7,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Switzerland
5580417,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,United Arab Emirates
5619789,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Latvia
5662060,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,0.8,0.84,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kyrgyzstan
5695358,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,5.9,5.9,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Brazil
5719867,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Zimbabwe
5746344,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,0.6,0.59,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,North Macedonia
5753000,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,6.0,6.0,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Czechia
5792207,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kazakhstan
5834264,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Comoros
5878925,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,3.1,3.1,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Viet Nam
5931965,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Liberia
5946535,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.4,2.4,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mali
6018887,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Barbados
6024827,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,0.7,0.72,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Eswatini
6145750,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Timor-Leste
6152019,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,0.9,0.93,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Panama
6190020,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Guinea-Bissau
6324819,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Zimbabwe
6356416,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.2,2.2,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mozambique
6364534,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Korea, Republic of"
6393938,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,4.6,4.6,,,,2023-04-20T07:33:04+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Afghanistan
6632751,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,7.5,7.5,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,France
6635283,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.2,4.2,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Luxembourg
6680817,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:04+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Albania
6687665,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,8.9,8.9,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ukraine
6693751,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ethiopia
6785560,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Japan
6807226,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.6,4.6,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Belgium
6937028,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,0.6,0.62,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Bolivia, Plurinational State of"
6951088,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Iraq
7077469,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,0.5,0.54,,,,2023-04-20T07:33:08+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Congo
7210646,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.9,1.9,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Senegal
7235131,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Italy
7327905,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2020,,,,,,,2.3,2.3,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Singapore
7347518,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Saudi Arabia
7395757,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,4.6,4.6,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kazakhstan
7396633,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Austria
7415959,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,2.8,2.8,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kenya
7588293,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Syrian Arab Republic
7608170,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ecuador
7639526,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,3.0,3.0,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mauritius
7707450,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,2.7,2.7,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Paraguay
7773262,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bulgaria
7886966,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,3.0,3.0,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Thailand
7892211,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,5.3,5.3,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Georgia
8011144,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,3.3,3.3,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bulgaria
8058939,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,4.1,4.1,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Lao People's Democratic Republic
8072354,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Azerbaijan
8077630,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,3.4,3.4,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Netherlands
8125804,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Costa Rica
8146006,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,URY,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Uruguay
8185339,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,6.8,6.8,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,United Kingdom
8256953,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,4.6,4.6,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,India
8264284,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mexico
8414284,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,1.0,0.98,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Guatemala
8476275,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,1.9,1.9,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Rwanda
8520470,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mongolia
8599795,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Eritrea
8685587,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Rwanda
8687011,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,2.6,2.6,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Venezuela, Bolivarian Republic of"
