Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
4332904,SA_0000001420,COUNTRY,LCA,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,,,75,75.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Saint Lucia
575518,SA_0000001420,COUNTRY,CAF,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,36,36.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Central African Rep.
4895962,SA_0000001420,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,133,133.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bahamas
5861561,SA_0000001420,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,42,42.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kenya
4359496,SA_0000001420,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,49,49.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Morocco
7901274,SA_0000001420,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,29,29.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Uzbekistan
8436843,SA_0000001420,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,35,35.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Qatar
1844397,SA_0000001420,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,183,183.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Norway
6979524,SA_0000001420,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,207,207.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Croatia
3922092,SA_0000001420,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,147,147.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Indonesia
1150310,SA_0000001420,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,57,57.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kazakhstan
1203411,SA_0000001420,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,46,46.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kyrgyzstan
8781490,SA_0000001420,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,126,126.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Singapore
8867746,SA_0000001420,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,90,90.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Armenia
4200294,SA_0000001420,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,90,90.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Vietnam
7615899,SA_0000001420,COUNTRY,BDI,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,46,46.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Burundi
3353133,SA_0000001420,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,32,32.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Kenya
9165645,SA_0000001420,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,46,46.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bhutan
8185714,SA_0000001420,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,40,40.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Madagascar
4041373,SA_0000001420,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,14,14.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bangladesh
6814573,SA_0000001420,COUNTRY,NGA,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,95,95.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Nigeria
1738558,SA_0000001420,COUNTRY,GRC,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,99,99.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Greece
8648880,SA_0000001420,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,71,71.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Suriname
503415,SA_0000001420,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,36,36.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Chad
6080303,SA_0000001420,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,144,144.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Latvia
3379777,SA_0000001420,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,102,102.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Afghanistan
8701988,SA_0000001420,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,121,121.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Jordan
8794989,SA_0000001420,COUNTRY,ALB,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,129,129.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Albania
7118817,SA_0000001420,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,225,225.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Portugal
5888460,SA_0000001420,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,52,52.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mexico
2519521,SA_0000001420,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,159,159.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Latvia
6516639,SA_0000001420,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,102,102.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Turkey
258366,SA_0000001420,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,145,145.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Singapore
7065874,SA_0000001420,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,37,37.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,"Micronesia, Federated States of"
674797,SA_0000001420,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,73,73.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Saudi Arabia
707728,SA_0000001420,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,41,41.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tunisia
7536304,SA_0000001420,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,34,34.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Egypt
972221,SA_0000001420,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,26,26.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Vanuatu
9500108,SA_0000001420,COUNTRY,NER,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,72,72.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Niger
688099,SA_0000001420,COUNTRY,GIN,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,54,54.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Guinea
2723753,SA_0000001420,COUNTRY,CMR,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,64,64.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cameroon
7396919,SA_0000001420,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,41,41.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Namibia
4836512,SA_0000001420,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2004,,,,,,,223,223.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Maldives
5087067,SA_0000001420,COUNTRY,MLI,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,72,72.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mali
8509946,SA_0000001420,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,142,142.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Poland
8662364,SA_0000001420,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,85,85.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Philippines
7576278,SA_0000001420,COUNTRY,BRB,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,111,111.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Barbados
4849895,SA_0000001420,COUNTRY,COK,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,21,21.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cook Islands
6543384,SA_0000001420,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,58,58.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Algeria
7145577,SA_0000001420,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,11,11.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Mozambique
5888678,SA_0000001420,COUNTRY,LSO,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,33,33.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Lesotho
2645167,SA_0000001420,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,57,57.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Zimbabwe
8245597,SA_0000001420,COUNTRY,VEN,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,75,75.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Venezuela
9354757,SA_0000001420,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,49,49.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,El Salvador
1422056,SA_0000001420,COUNTRY,AUT,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,111,111.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Austria
1124331,SA_0000001420,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,66,66.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Antigua and Barbuda
3088163,SA_0000001420,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,47,47.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ghana
3426529,SA_0000001420,COUNTRY,TZA,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,46,46.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tanzania
1858263,SA_0000001420,COUNTRY,CAF,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,33,33.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Central African Rep.
2069699,SA_0000001420,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,115,115.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Timor-Leste
5669795,SA_0000001420,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,45,45.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Belize
9020299,SA_0000001420,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,210,210.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Spain
582877,SA_0000001420,COUNTRY,MHL,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,33,33.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Marshall Islands
5842298,SA_0000001420,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,39,39.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Chad
1038601,SA_0000001420,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,146,146.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Portugal
4472920,SA_0000001420,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,66,66.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ghana
2182396,SA_0000001420,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,50,50.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bahrain
5041228,SA_0000001420,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,53,53.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,India
1897882,SA_0000001420,COUNTRY,ROU,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,138,138.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Romania
364944,SA_0000001420,COUNTRY,PAN,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,65,65.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Panama
6021119,SA_0000001420,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,83,83.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Togo
7669489,SA_0000001420,COUNTRY,SVK,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,234,234.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Slovakia
4128108,SA_0000001420,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,59,59.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Iraq
1904568,SA_0000001420,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,146,146.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Estonia
9053626,SA_0000001420,COUNTRY,TZA,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,46,46.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tanzania
3578605,SA_0000001420,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,,,124,124.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Bahamas
5544128,SA_0000001420,COUNTRY,CHE,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,98,98.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Switzerland
7417249,SA_0000001420,COUNTRY,GRC,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,116,116.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Greece
2546566,SA_0000001420,COUNTRY,ROU,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,171,171.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Romania
7736077,SA_0000001420,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,152,152.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Malta
4922694,SA_0000001420,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,21,21.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Tajikistan
6437439,SA_0000001420,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,269,269.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Czechia
8702535,SA_0000001420,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,76,76.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Chile
8948010,SA_0000001420,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,132,132.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Malaysia
5133962,SA_0000001420,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,,,69,69.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Peru
5636834,SA_0000001420,COUNTRY,BDI,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,61,61.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Burundi
8815575,SA_0000001420,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,40,40.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cabo Verde
9040516,SA_0000001420,COUNTRY,BFA,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,17,17.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Burkina Faso
550661,SA_0000001420,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,152,152.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,United Kingdom
2863612,SA_0000001420,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_BTSX,2004,,,,,,,69,69.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Togo
8021638,SA_0000001420,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,85,85.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Ghana
7225416,SA_0000001420,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,79,79.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Laos
3141670,SA_0000001420,COUNTRY,CAN,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,129,129.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Canada
1534637,SA_0000001420,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,194,194.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Maldives
9221170,SA_0000001420,COUNTRY,ISR,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,161,161.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Israel
2737634,SA_0000001420,COUNTRY,CYP,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,57,57.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Cyprus
5822787,SA_0000001420,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_FMLE,2004,,,,,,,56,56.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Togo
7033554,SA_0000001420,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,,,47,47.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Haiti
5484726,SA_0000001420,COUNTRY,LCA,AMR,YEAR,Americas,SEX,SEX_BTSX,2004,,,,,,,64,64.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Saint Lucia
926470,SA_0000001420,COUNTRY,GAB,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,56,56.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Gabon
1726158,SA_0000001420,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,159,159.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Malta
1924855,SA_0000001420,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,105,105.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Timor-Leste
7252084,SA_0000001420,COUNTRY,GNB,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,97,97.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Guinea-Bissau
3015825,SA_0000001420,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,182,182.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Portugal
642883,SA_0000001420,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_MLE,2004,,,,,,,210,210.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Norway
4724523,SA_0000001420,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,124,124.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Spain
781086,SA_0000001420,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,103,103.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,South Korea
1105069,SA_0000001420,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,43,43.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,Belize
