Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
4528533,NCD_HYP_PREVALENCE_A,COUNTRY,CMR,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,,,,,,,36.0 [31.3-41.1],36.0,31.3,41.1,,2021-08-20T15:22:11+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Cameroon
4529218,NCD_HYP_PREVALENCE_A,COUNTRY,DOM,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,,,,,,,48.1 [43.1-53.3],48.1,43.1,53.3,,2021-08-20T15:27:58+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Dominican Rep.
4539863,NCD_HYP_PREVALENCE_A,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,44.1 [39.2-49.1],44.1,39.2,49.1,,2021-08-20T15:45:21+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Mongolia
4562622,NCD_HYP_PREVALENCE_A,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,40.1 [30.2-50.5],40.1,30.2,50.5,,2021-08-20T15:17:08+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Bahrain
4633456,NCD_HYP_PREVALENCE_A,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,42.2 [37.7-46.9],42.2,37.7,46.9,,2021-08-20T15:42:52+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Malaysia
4648246,NCD_HYP_PREVALENCE_A,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,45.2 [38.9-51.7],45.2,38.9,51.7,,2021-08-20T16:01:05+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Tajikistan
4661058,NCD_HYP_PREVALENCE_A,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_MLE,2009,,,,,,,43.2 [39.2-47.4],43.2,39.2,47.4,,2021-08-20T15:58:36+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,South Africa
4664386,NCD_HYP_PREVALENCE_A,COUNTRY,SVK,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,42.9 [37.4-48.7],42.9,37.4,48.7,,2021-08-20T15:57:31+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Slovakia
4664917,NCD_HYP_PREVALENCE_A,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_MLE,2009,,,,,,,33.2 [23.3-44.2],33.2,23.3,44.2,,2021-08-20T15:35:11+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Honduras
4686288,NCD_HYP_PREVALENCE_A,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_MLE,2009,,,,,,,36.5 [31.1-42.1],36.5,31.1,42.1,,2021-08-20T15:32:56+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Ghana
4687299,NCD_HYP_PREVALENCE_A,COUNTRY,LKA,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2009,,,,,,,33.2 [27.7-39.2],33.2,27.7,39.2,,2021-08-20T15:59:21+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Sri Lanka
4690005,NCD_HYP_PREVALENCE_A,COUNTRY,JAM,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,,,,,,,43.9 [39.6-48.3],43.9,39.6,48.3,,2021-08-20T15:37:53+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Jamaica
4693511,NCD_HYP_PREVALENCE_A,COUNTRY,TUV,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,43.0 [34.0-52.1],43.0,34.0,52.1,,2021-08-20T16:04:16+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Tuvalu
4730412,NCD_HYP_PREVALENCE_A,COUNTRY,MKD,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,45.2 [36.7-54.1],45.2,36.7,54.1,,2021-08-20T15:49:10+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Macedonia
4768897,NCD_HYP_PREVALENCE_A,COUNTRY,BRB,AMR,YEAR,Americas,SEX,SEX_FMLE,2009,,,,,,,41.8 [34.3-49.4],41.8,34.3,49.4,,2021-08-20T15:17:40+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Barbados
4780292,NCD_HYP_PREVALENCE_A,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,36.6 [24.4-50.5],36.6,24.4,50.5,,2021-08-20T15:27:27+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Djibouti
4795814,NCD_HYP_PREVALENCE_A,COUNTRY,RUS,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,48.9 [45.4-52.5],48.9,45.4,52.5,,2021-08-20T15:54:05+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Russia
4798298,NCD_HYP_PREVALENCE_A,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_FMLE,2009,,,,,,,41.6 [30.3-52.9],41.6,30.3,52.9,,2021-08-20T15:24:23+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Congo
4814452,NCD_HYP_PREVALENCE_A,COUNTRY,BGR,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,,,,,,,41.1 [30.0-52.9],41.1,30.0,52.9,,2021-08-20T15:20:51+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Bulgaria
4824478,NCD_HYP_PREVALENCE_A,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_MLE,2009,,,,,,,42.2 [36.9-47.6],42.2,36.9,47.6,,2021-08-20T15:23:17+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Chile
4839333,NCD_HYP_PREVALENCE_A,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,38.5 [35.1-42.0],38.5,35.1,42.0,,2021-08-20T15:38:26+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Jordan
4853473,NCD_HYP_PREVALENCE_A,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,30.5 [28.0-33.0],30.5,28.0,33.0,,2021-08-20T15:36:33+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Iran
4876647,NCD_HYP_PREVALENCE_A,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,29.7 [25.5-34.2],29.7,25.5,34.2,,2021-08-20T15:47:46+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,New Zealand
4881797,NCD_HYP_PREVALENCE_A,COUNTRY,LUX,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,,,,,,,31.0 [26.1-36.2],31.0,26.1,36.2,,2021-08-20T15:42:03+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Luxembourg
4884109,NCD_HYP_PREVALENCE_A,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,38.7 [32.0-45.7],38.7,32.0,45.7,,2021-08-20T16:07:32+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Vanuatu
4904724,NCD_HYP_PREVALENCE_A,COUNTRY,STP,AFR,YEAR,Africa,SEX,SEX_FMLE,2009,,,,,,,47.6 [40.3-55.2],47.6,40.3,55.2,,2021-08-20T15:55:42+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Sao Tome and Principe
4940103,NCD_HYP_PREVALENCE_A,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2009,,,,,,,25.0 [21.2-29.0],25.0,21.2,29.0,,2021-08-20T15:58:04+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Solomon Is.
4949911,NCD_HYP_PREVALENCE_A,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,33.0 [27.6-38.8],33.0,27.6,38.8,,2021-08-20T16:03:19+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Tunisia
4964900,NCD_HYP_PREVALENCE_A,COUNTRY,BIH,EUR,YEAR,Europe,SEX,SEX_MLE,2009,,,,,,,46.1 [37.7-54.4],46.1,37.7,54.4,,2021-08-20T15:19:44+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Bosnia and Herz.
4965193,NCD_HYP_PREVALENCE_A,COUNTRY,ARG,AMR,YEAR,Americas,SEX,SEX_FMLE,2009,,,,,,,39.1 [32.3-46.0],39.1,32.3,46.0,,2021-08-20T15:15:27+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Argentina
4995311,NCD_HYP_PREVALENCE_A,COUNTRY,CRI,AMR,YEAR,Americas,SEX,SEX_MLE,2009,,,,,,,36.6 [32.4-41.0],36.6,32.4,41.0,,2021-08-20T15:24:56+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Costa Rica
4998657,NCD_HYP_PREVALENCE_A,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_MLE,2009,,,,,,,37.0 [30.1-43.8],37.0,30.1,43.8,,2021-08-20T15:16:35+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Azerbaijan
5028105,NCD_HYP_PREVALENCE_A,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2009,,,,,,,28.3 [26.8-29.8],28.3,26.8,29.8,,2021-08-20T15:53:17+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,South Korea
5044022,NCD_HYP_PREVALENCE_A,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,,,,,,,40.4 [35.6-45.4],40.4,35.6,45.4,,2021-08-20T16:02:56+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Trinidad and Tobago
5044768,NCD_HYP_PREVALENCE_A,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,37.3 [25.8-49.5],37.3,25.8,49.5,,2021-08-20T15:58:20+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Somalia
5046159,NCD_HYP_PREVALENCE_A,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2009,,,,,,,32.3 [29.9-34.8],32.3,29.9,34.8,,2021-08-20T15:53:18+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,South Korea
5111497,NCD_HYP_PREVALENCE_A,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,,,,,,,29.1 [23.8-34.8],29.1,23.8,34.8,,2021-08-20T15:37:05+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Ireland
5167209,NCD_HYP_PREVALENCE_A,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,38.6 [31.0-46.5],38.6,31.0,46.5,,2021-08-20T15:58:19+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Somalia
5195108,NCD_HYP_PREVALENCE_A,COUNTRY,MWI,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,,,,,,,37.0 [32.5-41.7],37.0,32.5,41.7,,2021-08-20T15:42:36+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Malawi
5199378,NCD_HYP_PREVALENCE_A,COUNTRY,USA,AMR,YEAR,Americas,SEX,SEX_MLE,2009,,,,,,,33.7 [30.7-36.7],33.7,30.7,36.7,,2021-08-20T16:06:30+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,United States of America
5263169,NCD_HYP_PREVALENCE_A,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,42.5 [35.6-49.7],42.5,35.6,49.7,,2021-08-20T15:40:39+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Lebanon
5328031,NCD_HYP_PREVALENCE_A,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,40.3 [32.5-48.3],40.3,32.5,48.3,,2021-08-20T15:50:19+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Pakistan
5348402,NCD_HYP_PREVALENCE_A,COUNTRY,COM,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,,,,,,,36.2 [30.7-41.7],36.2,30.7,41.7,,2021-08-20T15:24:07+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Comoros
5349573,NCD_HYP_PREVALENCE_A,COUNTRY,ALB,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,41.5 [36.7-46.3],41.5,36.7,46.3,,2021-08-20T15:13:52+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Albania
5352353,NCD_HYP_PREVALENCE_A,COUNTRY,MNE,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,45.1 [36.3-53.9],45.1,36.3,53.9,,2021-08-20T15:45:37+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Montenegro
5353131,NCD_HYP_PREVALENCE_A,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,SEX_BTSX,2009,,,,,,,35.9 [32.1-39.8],35.9,32.1,39.8,,2021-08-20T15:46:25+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Myanmar
5361859,NCD_HYP_PREVALENCE_A,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,35.8 [30.0-41.9],35.8,30.0,41.9,,2021-08-20T15:55:59+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Saudi Arabia
5380956,NCD_HYP_PREVALENCE_A,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,,,,,,,32.8 [27.3-38.5],32.8,27.3,38.5,,2021-08-20T15:54:21+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Rwanda
5442336,NCD_HYP_PREVALENCE_A,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,24.8 [22.0-27.8],24.8,22.0,27.8,,2021-08-20T16:08:15+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Vietnam
5442999,NCD_HYP_PREVALENCE_A,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_MLE,2009,,,,,,,38.1 [30.0-46.7],38.1,30.0,46.7,,2021-08-20T15:43:42+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Malta
5458998,NCD_HYP_PREVALENCE_A,COUNTRY,VCT,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,,,,,,,38.9 [33.2-44.7],38.9,33.2,44.7,,2021-08-20T15:55:10+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Saint Vincent and the Grenadines
5460892,NCD_HYP_PREVALENCE_A,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_MLE,2009,,,,,,,31.4 [24.2-39.4],31.4,24.2,39.4,,2021-08-20T15:28:50+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,El Salvador
5466961,NCD_HYP_PREVALENCE_A,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2009,,,,,,,41.0 [30.9-51.6],41.0,30.9,51.6,,2021-08-20T15:13:36+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Afghanistan
5468712,NCD_HYP_PREVALENCE_A,COUNTRY,BDI,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,,,,,,,37.1 [28.5-46.3],37.1,28.5,46.3,,2021-08-20T15:21:23+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Burundi
5484915,NCD_HYP_PREVALENCE_A,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,43.3 [37.5-49.2],43.3,37.5,49.2,,2021-08-20T16:00:47+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Syria
5504437,NCD_HYP_PREVALENCE_A,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,,,,,,,41.5 [35.1-48.4],41.5,35.1,48.4,,2021-08-20T15:34:53+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Haiti
5505703,NCD_HYP_PREVALENCE_A,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,39.3 [32.2-46.9],39.3,32.2,46.9,,2021-08-20T15:17:07+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Bahrain
5527829,NCD_HYP_PREVALENCE_A,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,36.4 [30.3-42.6],36.4,30.3,42.6,,2021-08-20T15:30:35+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Fiji
5542035,NCD_HYP_PREVALENCE_A,COUNTRY,LCA,AMR,YEAR,Americas,SEX,SEX_MLE,2009,,,,,,,38.5 [30.2-47.4],38.5,30.2,47.4,,2021-08-20T15:54:55+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Saint Lucia
5565063,NCD_HYP_PREVALENCE_A,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_FMLE,2009,,,,,,,46.4 [39.5-52.9],46.4,39.5,52.9,,2021-08-20T15:46:42+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Namibia
5572515,NCD_HYP_PREVALENCE_A,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,34.6 [30.9-38.6],34.6,30.9,38.6,,2021-08-20T16:03:17+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Tunisia
5604997,NCD_HYP_PREVALENCE_A,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2009,,,,,,,32.7 [31.0-34.5],32.7,31.0,34.5,,2021-08-20T15:38:10+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Japan
5622852,NCD_HYP_PREVALENCE_A,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_MLE,2009,,,,,,,36.0 [32.2-39.8],36.0,32.2,39.8,,2021-08-20T15:44:48+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Mexico
5656221,NCD_HYP_PREVALENCE_A,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,SEX_FMLE,2009,,,,,,,39.3 [26.1-53.7],39.3,26.1,53.7,,2021-08-20T15:29:07+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Eq. Guinea
5672193,NCD_HYP_PREVALENCE_A,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_FMLE,2009,,,,,,,40.5 [31.9-49.5],40.5,31.9,49.5,,2021-08-20T15:34:36+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Guyana
5689440,NCD_HYP_PREVALENCE_A,COUNTRY,RUS,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,,,,,,,45.9 [41.2-50.5],45.9,41.2,50.5,,2021-08-20T15:54:06+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Russia
5703160,NCD_HYP_PREVALENCE_A,COUNTRY,EST,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,42.3 [38.5-46.2],42.3,38.5,46.2,,2021-08-20T15:29:42+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Estonia
5735217,NCD_HYP_PREVALENCE_A,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,34.0 [29.9-38.2],34.0,29.9,38.2,,2021-08-20T15:28:34+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Egypt
5761292,NCD_HYP_PREVALENCE_A,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,28.9 [24.0-34.2],28.9,24.0,34.2,,2021-08-20T16:08:33+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Yemen
5790464,NCD_HYP_PREVALENCE_A,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,,,,,,,30.6 [25.5-35.9],30.6,25.5,35.9,,2021-08-20T15:33:46+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Guatemala
5825622,NCD_HYP_PREVALENCE_A,COUNTRY,MHL,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2009,,,,,,,29.4 [22.6-37.0],29.4,22.6,37.0,,2021-08-20T15:43:58+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Marshall Islands
5835323,NCD_HYP_PREVALENCE_A,COUNTRY,DOM,AMR,YEAR,Americas,SEX,SEX_FMLE,2009,,,,,,,48.0 [41.2-55.0],48.0,41.2,55.0,,2021-08-20T15:27:59+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Dominican Rep.
5908655,NCD_HYP_PREVALENCE_A,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,,,,,,,41.0 [37.4-44.5],41.0,37.4,44.5,,2021-08-20T15:52:13+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Poland
6037059,NCD_HYP_PREVALENCE_A,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_BTSX,2009,,,,,,,32.0 [28.5-35.8],32.0,28.5,35.8,,2021-08-20T15:23:51+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Colombia
6043347,NCD_HYP_PREVALENCE_A,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_FMLE,2009,,,,,,,41.9 [35.5-48.4],41.9,35.5,48.4,,2021-08-20T15:39:48+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Kyrgyzstan
6075459,NCD_HYP_PREVALENCE_A,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2009,,,,,,,32.9 [28.1-37.9],32.9,28.1,37.9,,2021-08-20T15:36:17+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Indonesia
6100917,NCD_HYP_PREVALENCE_A,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,36.1 [31.2-41.3],36.1,31.2,41.3,,2021-08-20T15:52:28+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Portugal
6118233,NCD_HYP_PREVALENCE_A,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,45.9 [40.9-51.0],45.9,40.9,51.0,,2021-08-20T15:15:44+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Armenia
6134818,NCD_HYP_PREVALENCE_A,COUNTRY,BRB,AMR,YEAR,Americas,SEX,SEX_MLE,2009,,,,,,,39.9 [31.6-48.2],39.9,31.6,48.2,,2021-08-20T15:17:41+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Barbados
6148919,NCD_HYP_PREVALENCE_A,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,25.5 [23.5-27.5],25.5,23.5,27.5,,2021-08-20T15:38:11+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Japan
6156073,NCD_HYP_PREVALENCE_A,COUNTRY,LBR,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,,,,,,,41.3 [35.5-47.1],41.3,35.5,47.1,,2021-08-20T15:41:12+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Liberia
6156454,NCD_HYP_PREVALENCE_A,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2009,,,,,,,41.9 [35.4-48.4],41.9,35.4,48.4,,2021-08-20T15:50:01+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Oman
6196338,NCD_HYP_PREVALENCE_A,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,38.6 [33.9-43.1],38.6,33.9,43.1,,2021-08-20T16:07:10+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Uzbekistan
6209229,NCD_HYP_PREVALENCE_A,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2009,,,,,,,43.3 [36.7-50.2],43.3,36.7,50.2,,2021-08-20T15:53:02+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Qatar
6211444,NCD_HYP_PREVALENCE_A,COUNTRY,NLD,EUR,YEAR,Europe,SEX,SEX_MLE,2009,,,,,,,40.7 [36.6-44.9],40.7,36.6,44.9,,2021-08-20T15:47:30+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Netherlands
6212248,NCD_HYP_PREVALENCE_A,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_BTSX,2009,,,,,,,40.5 [33.5-47.6],40.5,33.5,47.6,,2021-08-20T15:42:19+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Madagascar
6225396,NCD_HYP_PREVALENCE_A,COUNTRY,BLR,EUR,YEAR,Europe,SEX,SEX_MLE,2009,,,,,,,53.7 [43.7-63.8],53.7,43.7,63.8,,2021-08-20T15:17:57+02:00,2009.0,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00,Belarus
